r_id;s_id;seeds;algo;a%;time;gen_cands;gen_time;ver_cands;ver_time;idx;Mapping_density_ratio
object_csv_licensed.zip_DAFIPP.dll.csv__4117155495__.csv;object_csv_licensed.zip_DolbyHrtfEnc.dll.csv__815899405__.csv;4;e;0.1818181818181818;0.0458419322967529;1;2.384185791015625e-05;1;0.0197880268096923;644;0.0165004453281965
id_csv_licensed.zip_metadata-info_25.csv;object_csv_licensed.zip_metadata-guidelines_96.csv;14;e;0.8235294117647058;0.00130295753479;1;2.694129943847656e-05;1;5.507469177246094e-05;645;0.0166462418300653
seek_time_csv_licensed.zip_PL2331LAGM90UJ.csv;seek_time_csv_licensed.zip_PL2331LAGSU0UJ.csv;-1;e;0.0;10.320110082626345;0;0.0;0;0.0;646;0.2569071390868183
id_csv_licensed.zip_0021700422.csv;id_csv_licensed.zip_10.1038_ncomms7747.csv;1096;e;0.0086206896551724;1.13966703414917;300701;1.0479638576507568;29;0.0005581378936767;647;0.0409721609783343
object_csv_licensed.zip_Bundesland_id.csv;parent_csv_licensed.zip_1222309_hhRelFemale.csv;14;e;0.0588235294117647;0.0005257129669189;14;6.699562072753906e-05;0;0.0;648;0.0119825708061002
id_csv_licensed.zip_0021500976_4.csv;id_csv_licensed.zip_boxscore_0021500633.csv;485;a;0.1572413793103448;7.644542217254639;36755;0.4250874519348144;35012;2.281555652618408;649;0.0772468672825391
id_csv_licensed.zip_language_1045.csv;id_csv_licensed.zip_language_8013.csv;2;e;0.7733990147783252;0.0043921470642089;1;2.312660217285156e-05;1;0.0005881786346435;650;0.0007279963114853
id_csv_licensed.zip_requested_services_124.csv;real_time_csv_licensed.zip_test_dataset.csv;2;e;0.3333333333333333;0.0016660690307617;0;0.0;0;0.0;651;0.0007873062015503
id_csv_licensed.zip_0021701022.csv;id_csv_licensed.zip_0021800295.csv;487;a;0.1379310344827586;7.261947154998779;33836;0.2932088375091553;32491;2.2015199661254883;652;0.079920500625019
id_csv_licensed.zip_0021600260.csv;id_csv_licensed.zip_boxscore_0021500888.csv;485;a;0.0718390804597701;6.472671985626221;22558;0.1972086429595947;21687;1.4890761375427246;653;0.0661700814049208
id_csv_licensed.zip_0021600813.csv;id_csv_licensed.zip_boxscore_0021501136.csv;490;a;0.0827586206896551;6.7466349601745605;28454;0.2365217208862304;27234;1.6627693176269531;654;0.0675880362206164
id_csv_licensed.zip_0021500071_3.csv;id_csv_licensed.zip_boxscore_0021700646.csv;487;a;0.1034482758620689;7.451974868774414;29080;0.2650785446166992;28064;2.4116714000701904;655;0.0799643281807372
id_csv_licensed.zip_ip_da-83.csv;id_csv_licensed.zip_requested_services_274.csv;2;e;0.4536290322580645;0.0013806819915771;0;0.0;0;0.0;656;0.001008064516129
real_time_csv_licensed.zip_VGG16-BN_129.csv;real_time_csv_licensed.zip_VGG19_88.csv;6;e;0.3052631578947368;0.0016281604766845;1;2.694129943847656e-05;1;9.894371032714844e-05;657;0.012080971659919
in_time_csv_licensed.zip_0222_205751_InitializeSampleCC.csv;real_time_csv_licensed.zip_0201_080603_InitializeSampleHD_1.csv;2;e;0.5;0.0008101463317871;0;0.0;0;0.0;658;0.0044244497323022
in_time_csv_licensed.zip_0212_045746_InitializeSampleHD.csv;real_time_csv_licensed.zip_0131_181921_InitializeSampleHD.csv;2;e;0.5;0.0004780292510986;0;0.0;0;0.0;659;0.0035321237358715
in_time_csv_licensed.zip_0202_132440_InitializeSampleHD.csv;in_time_csv_licensed.zip_0211_133621_InitializeSampleHD.csv;2;e;0.5;0.0005390644073486;0;0.0;0;0.0;660;0.0050193337299226
object_csv_licensed.zip_Configuration3_window6_split2_typetest_projectsynapse1.0.csv;object_csv_licensed.zip_Configuration3_window9_split14_typetest_projectsynapse1.1.csv;277;e;0.0;0.6992650032043457;0;0.0;0;0.0;661;0.0596663542523415
seek_time_csv_licensed.zip_PL1331LAGRHR8H.csv;seek_time_csv_licensed.zip_PL2331LAGSSGTJ.csv;-1;e;0.0;10.346380710601808;0;0.0;0;0.0;662;0.2579349199115541
in_time_csv_licensed.zip_0202_021050_InitializeSampleRD.csv;real_time_csv_licensed.zip_0202_122037_InitializeSampleRD.csv;2;e;0.5;0.0005040168762207;0;0.0;0;0.0;663;0.0048334324806662
id_csv_licensed.zip_5990.csv;id_csv_licensed.zip_7298_2.csv;4;e;0.125;0.0007729530334472;1;1.9788742065429688e-05;1;1.7881393432617188e-05;664;0.0022399475524475
id_csv_licensed.zip_0021800372.csv;id_csv_licensed.zip_0021901305.csv;485;a;0.0991379310344827;6.013076066970825;21261;0.1767551898956298;20565;1.0333378314971924;665;0.0579457452971127
id_csv_licensed.zip_0021700426.csv;id_csv_licensed.zip_0041600105.csv;489;a;0.1034482758620689;7.108371019363403;28124;0.2406930923461914;27320;1.9142351150512693;666;0.0816388783630163
then_csv_licensed.zip_es-MX_176.csv;then_csv_licensed.zip_es-MX_74.csv;5;e;0.8571428571428571;0.0003101825714111;1;2.09808349609375e-05;1;1.7881393432617188e-05;667;0.0476190476190476
id_csv_licensed.zip_0021600373.csv;id_csv_licensed.zip_0021601213.csv;490;a;0.0862068965517241;6.390466928482056;30417;0.2576212882995605;29623;1.366973638534546;668;0.0604116682731884
id_csv_licensed.zip_0021500348_3.csv;id_csv_licensed.zip_boxscore_0021401102.csv;487;a;0.1352785145888594;7.160184860229492;36923;0.3363740444183349;35164;2.054313898086548;669;0.0815034229467596
processing_time_csv_licensed.zip_J01-2004_675.csv;show_time_csv_licensed.zip_J01-2004_aakansha_72.csv;13;e;0.7272727272727273;0.0024628639221191;1;7.295608520507812e-05;1;0.0001230239868164;670;0.0482141325173725
show_time_csv_licensed.zip_J01-2004_aakansha_198.csv;show_time_csv_licensed.zip_J01-2004_aakansha_36.csv;21;e;0.9090909090909092;0.0045981407165527;1;5.0067901611328125e-05;1;0.0001351833343505;671;0.0560496439703737
id_csv_licensed.zip_0021900023_3_1.csv;id_csv_licensed.zip_0022000660_2.csv;188;a;0.1171875;5.116794109344482;9311;0.0754780769348144;8752;0.3594508171081543;672;0.0346583316200657
id_csv_licensed.zip_0021700655.csv;id_csv_licensed.zip_boxscore_0021500052.csv;485;a;0.0993103448275862;7.488150119781494;31830;0.2810053825378418;31083;2.245161533355713;673;0.0723131802798865
seek_time_csv_licensed.zip_PL1331LAGLYK1H.csv;seek_time_csv_licensed.zip_PL1331LAGT6X5H.csv;-1;e;0.0;10.33528208732605;0;0.0;0;0.0;674;0.2556346882316188
id_csv_licensed.zip_halo_85012405124_particle_ID.csv;id_csv_licensed.zip_halo_85012658271_particle_ID_1.csv;4;e;0.4594594594594595;0.0009829998016357;0;0.0;0;0.0;675;0.2523115220483641
id_csv_licensed.zip_0021700314.csv;id_csv_licensed.zip_0021900700.csv;487;a;0.0835543766578249;7.391857147216797;32426;0.2882575988769531;31158;2.226787567138672;676;0.0670060297335519
object_csv_licensed.zip_00004-775.csv;object_csv_licensed.zip_00009-949.csv;33;e;0.4545454545454545;0.0067169666290283;1560;0.0042676925659179;33;0.0009913444519042;677;0.071625344352617
id_csv_licensed.zip_0021600098.csv;id_csv_licensed.zip_boxscore_0021601036_1.csv;485;a;0.0868965517241379;7.873668909072876;37363;0.3439528942108154;35462;2.68162202835083;678;0.0674014451660111
in_time_csv_licensed.zip_0222_143753_InitializeSampleCC_1.csv;real_time_csv_licensed.zip_0201_163022_InitializeSampleRD.csv;2;e;0.5;0.0004780292510986;0;0.0;0;0.0;679;0.0034949434860202
id_csv_licensed.zip_boxscore_0021400762.csv;id_csv_licensed.zip_boxscore_0021600826_1.csv;490;a;0.0827586206896551;6.863046884536743;33978;0.3003163337707519;32592;1.7694826126098633;680;0.0658501783590963
data_rate_csv_licensed.zip_A00-2018_vardha_92.csv;then_csv_licensed.zip_A00-2018_824.csv;13;e;0.6363636363636364;0.0025880336761474;1;8.0108642578125e-05;1;0.000180959701538;681;0.054092056932966
data_rate_csv_licensed.zip_A00-2018_akanksha_172.csv;data_rate_csv_licensed.zip_A00-2018_sweta_70.csv;15;e;0.7272727272727273;0.0027673244476318;1;4.696846008300781e-05;1;0.0001189708709716;682;0.0494490358126721
id_csv_licensed.zip_0021801165.csv;id_csv_licensed.zip_boxscore_0021500007_1.csv;490;a;0.1034482758620689;8.386817932128906;47390;0.4327878952026367;46155;3.0839412212371826;683;0.0830055794383975
object_csv_licensed.zip_HvSocket.dll.csv__2569752232__.csv;object_csv_licensed.zip_SettingsHandlers_Notifications.dll.csv__3713504830__.csv;4;e;0.206993006993007;0.023094892501831;1;2.9802322387695312e-05;1;0.0039596557617187;684;0.0168919887259351
id_csv_licensed.zip_0011800010.csv;show_time_csv_licensed.zip_P87-1015.annv3_13.csv;40;e;0.034090909090909;0.0036983489990234;0;8.797645568847656e-05;0;0.0;685;0.0028096903096903
question_time_csv_licensed.zip_quotes.db.csv;thing_csv_licensed.zip_episode 6_1.csv;4;e;0.25;0.0029308795928955;0;0.0;0;0.0;686;0.0009090909090909
seek_time_csv_licensed.zip_PL1331LAGS182H.csv;seek_time_csv_licensed.zip_PL2331LAGSTKZJ.csv;-1;e;0.0;10.333026885986328;0;0.0;0;0.0;687;0.2509299507195892
id_csv_licensed.zip_0021700581.csv;id_csv_licensed.zip_boxscore_0021501000.csv;487;a;0.0674662668665667;6.597839832305908;28176;0.2531442642211914;26936;1.6126668453216553;688;0.0665956676833996
id_csv_licensed.zip_0021900424.csv;id_csv_licensed.zip_boxscore_0021800632.csv;486;a;0.0775862068965517;6.418101072311401;29060;0.2351179122924804;28074;1.3940150737762451;689;0.0628487148998445
seek_time_csv_licensed.zip_PL1331LAGSLXWH.csv;seek_time_csv_licensed.zip_PL2331LAGMH0BJ.csv;-1;e;0.0;10.335211038589478;0;0.0;0;0.0;690;0.2520814548356828
data_rate_csv_licensed.zip_W11-2123_swastika.csv;processing_time_csv_licensed.zip_W11-2123.annv3_18.csv;14;e;0.7272727272727273;0.0027229785919189;1;3.790855407714844e-05;1;0.0001242160797119;691;0.0498760330578512
in_time_csv_licensed.zip_0126_224857.csv;real_time_csv_licensed.zip_0204_064315_InitializeSampleRD.csv;2;e;0.5;0.0006132125854492;0;0.0;0;0.0;692;0.0035321237358715
show_time_csv_licensed.zip_test_out.csv;time_interval_csv_licensed.zip_weak_mutation_sum_9.csv;2;e;0.094017094017094;0.0033507347106933;0;0.0;0;0.0;693;0.0004686441682096
seek_time_csv_licensed.zip_PL2331LAHAWS0J.csv;seek_time_csv_licensed.zip_PL2331LAHDDDMJ.csv;115;e;0.5789473684210527;0.1743049621582031;1;0.0049710273742675;1;0.0053420066833496;694;0.2793503147068489
id_csv_licensed.zip_requested_services_83.csv;parent_csv_licensed.zip_Modules_08Feb19.csv;4;e;0.2685560053981106;0.0018179416656494;0;0.0;0;0.0;695;0.0013782051282051
id_csv_licensed.zip_Culicospora.csv;id_csv_licensed.zip_Hoornsmania.csv;156;e;0.6;0.0046389102935791;1;0.0013329982757568;1;0.0001041889190673;696;0.345
in_time_csv_licensed.zip_0131_131546_InitializeSampleRD.csv;real_time_csv_licensed.zip_0210_045254_InitializeSampleHD.csv;2;e;0.5;0.0006489753723144;0;0.0;0;0.0;697;0.003606484235574
in_time_csv_licensed.zip_0211_212942_InitializeSampleHD.csv;real_time_csv_licensed.zip_0201_181558_InitializeSampleRD.csv;2;e;0.5;0.000432014465332;0;0.0;0;0.0;698;0.0035321237358715
seek_time_csv_licensed.zip_PL1331LAGT96VH.csv;seek_time_csv_licensed.zip_PL1331LAGTWH4H.csv;-1;e;0.0;10.357982873916626;0;0.0;0;0.0;699;0.2465464288874003
seek_time_csv_licensed.zip_PL1331LAGSR7YH.csv;seek_time_csv_licensed.zip_PL2331LAGRXDUJ.csv;-1;e;0.0;10.345418930053713;0;0.0;0;0.0;700;0.2417314375375317
id_csv_licensed.zip_0021701052.csv;id_csv_licensed.zip_0021800687.csv;485;a;0.0646551724137931;6.488118171691895;26681;0.2217330932617187;25907;1.4271440505981443;701;0.0648097502972651
id_csv_licensed.zip_mdl_question_129.csv;parent_csv_licensed.zip_mdl_question_451.csv;102;e;1.0;0.0166640281677246;1;6.29425048828125e-05;1;0.000817060470581;702;0.0723863636363636
id_csv_licensed.zip_0021900448_8.csv;id_csv_licensed.zip_0021900534.csv;485;a;0.1326259946949602;8.861603736877441;44160;0.4228765964508056;42383;3.601475477218628;703;0.0753699104334794
seek_time_csv_licensed.zip_PL1331LAHDYGHH.csv;seek_time_csv_licensed.zip_PL2331LAHDHETJ.csv;120;e;0.8421052631578947;0.1737427711486816;1;0.0037577152252197;1;0.0055270195007324;704;0.3243776898082029
whole_csv_licensed.zip_P08-1028.annv3_47.csv;whole_csv_licensed.zip_P08-1028_720.csv;13;e;0.7272727272727273;0.0032241344451904;1;4.6253204345703125e-05;1;0.0001161098480224;705;0.0536189196145157
seek_time_csv_licensed.zip_PL2331LAH8RZJJ.csv;seek_time_csv_licensed.zip_PL2331LAHB377J.csv;120;e;0.8421052631578947;0.0212512016296386;1;0.0038681030273437;1;0.0004491806030273;706;0.3245237153032958
